0.094000 0.111226 0.298455 0.208620
0.095000 0.111225 0.298455 0.208619
0.096000 0.111223 0.298455 0.208618
0.097000 0.111222 0.298455 0.208617
0.098000 0.111221 0.298455 0.208616
0.099000 0.111219 0.298455 0.208616
0.100000 0.111218 0.298455 0.208615
0.101000 0.111217 0.298455 0.208614
0.102000 0.111215 0.298455 0.208613
0.103000 0.111214 0.298455 0.208612
0.104000 0.111212 0.298455 0.208611
0.105000 0.111211 0.298455 0.208610
0.106000 0.111209 0.298455 0.208609
0.107000 0.111208 0.298455 0.208608
0.108000 0.111206 0.298455 0.208607
0.109000 0.111205 0.298455 0.208606
0.110000 0.111203 0.298455 0.208606
0.111000 0.111202 0.298455 0.208604
0.112000 0.111200 0.298454 0.208603
0.113000 0.111198 0.298454 0.208602
0.114000 0.111197 0.298454 0.208601
0.115000 0.111195 0.298454 0.208600
0.116000 0.111193 0.298454 0.208599
0.117000 0.111191 0.298454 0.208598
0.118000 0.111190 0.298454 0.208597
0.119000 0.111188 0.298454 0.208596
0.120000 0.111186 0.298454 0.208595
0.121000 0.111184 0.298454 0.208594
0.122000 0.111182 0.298454 0.208592
0.123000 0.111180 0.298454 0.208591
0.124000 0.111178 0.298454 0.208590
0.125000 0.111176 0.298454 0.208589
0.126000 0.111174 0.298454 0.208587
0.127000 0.111172 0.298454 0.208586
0.128000 0.111170 0.298454 0.208585
0.129000 0.111168 0.298454 0.208584
0.130000 0.111166 0.298454 0.208582
0.131000 0.111164 0.298453 0.208581
0.132000 0.111161 0.298453 0.208579
0.133000 0.111159 0.298453 0.208578
0.134000 0.111157 0.298453 0.208577
0.135000 0.111154 0.298453 0.208575
0.136000 0.111152 0.298453 0.208574
0.137000 0.111150 0.298453 0.208572
0.138000 0.111147 0.298453 0.208571
0.139000 0.111145 0.298453 0.208569
0.140000 0.111142 0.298453 0.208567
0.141000 0.111140 0.298453 0.208566
0.142000 0.111137 0.298453 0.208564
0.143000 0.111134 0.298453 0.208562
0.144000 0.111132 0.298453 0.208561
0.145000 0.111129 0.298452 0.208559
0.146000 0.111126 0.298452 0.208557
0.147000 0.111123 0.298452 0.208555
0.148000 0.111120 0.298452 0.208554
0.149000 0.111117 0.298452 0.208552
0.150000 0.111114 0.298452 0.208550
0.151000 0.111111 0.298452 0.208548
0.152000 0.111108 0.298452 0.208546
0.153000 0.111105 0.298452 0.208544
0.154000 0.111102 0.298452 0.208542
0.155000 0.111098 0.298452 0.208540
0.156000 0.111095 0.298451 0.208538
0.157000 0.111092 0.298451 0.208535
0.158000 0.111088 0.298451 0.208533
0.159000 0.111084 0.298451 0.208531
0.160000 0.111081 0.298451 0.208529
0.161000 0.111077 0.298451 0.208526
0.162000 0.111073 0.298451 0.208524
0.163000 0.111070 0.298451 0.208522
0.164000 0.111066 0.298451 0.208519
0.165000 0.111062 0.298450 0.208517
0.166000 0.111058 0.298450 0.208514
0.167000 0.111054 0.298450 0.208511
0.168000 0.111049 0.298450 0.208509
0.169000 0.111045 0.298450 0.208506
0.170000 0.111041 0.298450 0.208503
0.171000 0.111036 0.298450 0.208500
0.172000 0.111032 0.298449 0.208497
0.173000 0.111027 0.298449 0.208495
0.174000 0.111022 0.298449 0.208491
0.175000 0.111018 0.298449 0.208488
0.176000 0.111013 0.298449 0.208485
0.177000 0.111008 0.298449 0.208482
0.178000 0.111002 0.298448 0.208479
0.179000 0.110997 0.298448 0.208475
0.180000 0.110992 0.298448 0.208472
0.181000 0.110986 0.298448 0.208468
0.182000 0.110981 0.298448 0.208465
0.183000 0.110975 0.298448 0.208461
0.184000 0.110969 0.298447 0.208457
0.185000 0.110963 0.298447 0.208454
0.186000 0.110957 0.298447 0.208450
0.187000 0.110951 0.298447 0.208446
0.188000 0.110945 0.298446 0.208442
0.189000 0.110938 0.298446 0.208437
0.190000 0.110932 0.298446 0.208433
0.191000 0.110925 0.298446 0.208429
0.192000 0.110918 0.298445 0.208424
0.193000 0.110911 0.298445 0.208419
0.194000 0.110903 0.298445 0.208415
0.195000 0.110896 0.298445 0.208410
0.196000 0.110888 0.298444 0.208405
0.197000 0.110880 0.298444 0.208400
0.198000 0.110872 0.298444 0.208394
0.199000 0.110864 0.298443 0.208389
0.200000 0.110856 0.298443 0.208383
0.201000 0.110847 0.298442 0.208378
0.202000 0.110838 0.298442 0.208372
0.203000 0.110829 0.298442 0.208366
0.204000 0.110820 0.298441 0.208359
0.205000 0.110810 0.298441 0.208353
0.206000 0.110800 0.298440 0.208347
0.207000 0.110790 0.298440 0.208340
0.208000 0.110779 0.298439 0.208333
0.209000 0.110769 0.298439 0.208326
0.210000 0.110758 0.298438 0.208318
0.211000 0.110746 0.298438 0.208311
0.212000 0.110735 0.298437 0.208303
0.213000 0.110723 0.298437 0.208295
0.214000 0.110710 0.298436 0.208286
0.215000 0.110697 0.298435 0.208278
0.216000 0.110684 0.298435 0.208269
0.217000 0.110671 0.298434 0.208259
0.218000 0.110657 0.298433 0.208250
0.219000 0.110642 0.298432 0.208240
0.220000 0.110627 0.298432 0.208230
0.221000 0.110612 0.298431 0.208219
0.222000 0.110596 0.298430 0.208208
0.223000 0.110580 0.298429 0.208197
0.224000 0.110562 0.298428 0.208185
0.225000 0.110545 0.298427 0.208173
0.226000 0.110527 0.298425 0.208160
0.227000 0.110508 0.298424 0.208147
0.228000 0.110488 0.298423 0.208133
0.229000 0.110468 0.298421 0.208118
0.230000 0.110446 0.298420 0.208103
0.231000 0.110424 0.298418 0.208088
0.232000 0.110401 0.298417 0.208071
0.233000 0.110378 0.298415 0.208054
0.234000 0.110353 0.298413 0.208036
0.235000 0.110327 0.298411 0.208017
0.236000 0.110300 0.298409 0.207998
0.237000 0.110272 0.298407 0.207977
0.238000 0.110243 0.298404 0.207955
0.239000 0.110212 0.298402 0.207933
0.240000 0.110180 0.298399 0.207909
0.241000 0.110146 0.298396 0.207883
0.242000 0.110111 0.298392 0.207857
0.243000 0.110073 0.298389 0.207828
0.244000 0.110034 0.298385 0.207798
0.245000 0.109993 0.298381 0.207767
0.246000 0.109950 0.298376 0.207733
0.247000 0.109904 0.298371 0.207697
0.248000 0.109856 0.298366 0.207659
0.249000 0.109805 0.298360 0.207618
0.250000 0.109751 0.298353 0.207575
0.251000 0.109693 0.298346 0.207528
0.252000 0.109632 0.298338 0.207478
0.253000 0.109567 0.298329 0.207424
0.254000 0.109497 0.298319 0.207366
0.255000 0.109423 0.298308 0.207303
0.256000 0.109343 0.298295 0.207234
0.257000 0.109258 0.298281 0.207160
0.258000 0.109166 0.298266 0.207078
0.259000 0.109066 0.298248 0.206990
0.260000 0.108959 0.298228 0.206892
0.261000 0.108842 0.298204 0.206784
0.262000 0.108716 0.298178 0.206665
0.263000 0.108577 0.298147 0.206532
0.264000 0.108426 0.298111 0.206384
0.265000 0.108260 0.298069 0.206217
0.266000 0.108077 0.298019 0.206029
0.267000 0.107874 0.297960 0.205816
0.268000 0.107649 0.297889 0.205573
0.269000 0.107397 0.297803 0.205293
0.270000 0.107115 0.297699 0.204969
0.271000 0.106798 0.297570 0.204592
0.272000 0.106438 0.297409 0.204147
0.273000 0.106028 0.297206 0.203620
0.274000 0.105559 0.296946 0.202988
0.275000 0.105020 0.296609 0.202223
0.276000 0.104397 0.296162 0.201286
0.277000 0.103673 0.295562 0.200125
0.278000 0.102831 0.294739 0.198669
0.279000 0.101850 0.293587 0.196822
0.280000 0.100716 0.291940 0.194452
0.281000 0.099424 0.289534 0.191390
0.282000 0.098001 0.285952 0.187426
0.283000 0.096544 0.280552 0.182348
0.284000 0.095278 0.272424 0.176047
0.285000 0.094625 0.260511 0.168745
0.286000 0.095179 0.244169 0.161239
0.287000 0.097477 0.224162 0.154792
0.288000 0.101634 0.203144 0.150359
0.289000 0.107183 0.184531 0.147927
0.290000 0.113198 0.170671 0.146779
0.291000 0.118618 0.162073 0.146134
0.292000 0.122606 0.157879 0.145496
0.293000 0.124790 0.156702 0.144672
0.294000 0.125266 0.157263 0.143680
0.295000 0.124435 0.158650 0.142637
0.296000 0.122806 0.160329 0.141677
0.297000 0.120839 0.162029 0.140909
0.298000 0.118873 0.163624 0.140393
0.299000 0.117117 0.165041 0.140141
0.300000 0.115671 0.166232 0.140121
0.301000 0.114567 0.167161 0.140281
0.302000 0.113790 0.167817 0.140555
0.303000 0.113301 0.168217 0.140878
0.304000 0.113050 0.168402 0.141197
0.305000 0.112980 0.168427 0.141473
0.306000 0.113037 0.168350 0.141685
0.307000 0.113173 0.168220 0.141825
0.308000 0.113346 0.168075 0.141900
0.309000 0.113527 0.167936 0.141921
0.310000 0.113695 0.167815 0.141905
0.311000 0.113839 0.167716 0.141867
0.312000 0.113955 0.167637 0.141819
0.313000 0.114042 0.167575 0.141771
0.314000 0.114106 0.167528 0.141728
0.315000 0.114149 0.167493 0.141692
0.316000 0.114178 0.167467 0.141665
0.317000 0.114195 0.167449 0.141644
0.318000 0.114204 0.167437 0.141628
0.319000 0.114209 0.167431 0.141616
0.320000 0.114209 0.167428 0.141607
0.321000 0.114207 0.167428 0.141601
0.322000 0.114202 0.167431 0.141596
0.323000 0.114197 0.167436 0.141592
0.324000 0.114190 0.167442 0.141591
0.325000 0.114183 0.167449 0.141590
0.326000 0.114175 0.167457 0.141591
0.327000 0.114166 0.167465 0.141594
0.328000 0.114158 0.167473 0.141597
0.329000 0.114151 0.167480 0.141600
0.330000 0.114144 0.167487 0.141604
0.331000 0.114138 0.167493 0.141608
0.332000 0.114133 0.167498 0.141611
0.333000 0.114129 0.167502 0.141614
0.334000 0.114126 0.167505 0.141617
0.335000 0.114125 0.167507 0.141619
0.336000 0.114124 0.167509 0.141621
0.337000 0.114123 0.167510 0.141622
0.338000 0.114124 0.167510 0.141623
0.339000 0.114124 0.167510 0.141624
0.340000 0.114125 0.167510 0.141624
0.341000 0.114125 0.167510 0.141624
0.342000 0.114126 0.167510 0.141624
0.343000 0.114126 0.167510 0.141625
0.344000 0.114126 0.167511 0.141625
0.345000 0.114126 0.167511 0.141625
0.346000 0.114126 0.167512 0.141625
0.347000 0.114126 0.167513 0.141626
0.348000 0.114125 0.167514 0.141626
0.349000 0.114125 0.167514 0.141626
0.350000 0.114124 0.167515 0.141627
0.351000 0.114124 0.167516 0.141627
0.352000 0.114123 0.167517 0.141628
0.353000 0.114122 0.167518 0.141628
0.354000 0.114122 0.167519 0.141629
0.355000 0.114121 0.167520 0.141629
0.356000 0.114121 0.167521 0.141629
0.357000 0.114120 0.167522 0.141630
0.358000 0.114120 0.167523 0.141630
0.359000 0.114119 0.167523 0.141631
0.360000 0.114119 0.167524 0.141631
0.361000 0.114118 0.167524 0.141631
0.362000 0.114118 0.167525 0.141632
0.363000 0.114118 0.167526 0.141632
0.364000 0.114117 0.167526 0.141632
0.365000 0.114117 0.167527 0.141633
0.366000 0.114117 0.167527 0.141633
0.367000 0.114117 0.167527 0.141633
0.368000 0.114116 0.167528 0.141633
0.369000 0.114116 0.167528 0.141634
0.370000 0.114116 0.167529 0.141634
0.371000 0.114116 0.167529 0.141634
0.372000 0.114115 0.167530 0.141634
0.373000 0.114115 0.167530 0.141635
0.374000 0.114115 0.167530 0.141635
0.375000 0.114115 0.167531 0.141635
0.376000 0.114114 0.167531 0.141635
0.377000 0.114114 0.167531 0.141635
0.378000 0.114114 0.167532 0.141636
0.379000 0.114114 0.167532 0.141636
0.380000 0.114114 0.167532 0.141636
0.381000 0.114114 0.167533 0.141636
0.382000 0.114113 0.167533 0.141636
0.383000 0.114113 0.167533 0.141636
0.384000 0.114113 0.167533 0.141636
0.385000 0.114113 0.167534 0.141637
0.386000 0.114113 0.167534 0.141637
0.387000 0.114113 0.167534 0.141637
0.388000 0.114112 0.167534 0.141637
0.389000 0.114112 0.167534 0.141637
0.390000 0.114112 0.167535 0.141637
0.391000 0.114112 0.167535 0.141637
0.392000 0.114112 0.167535 0.141637
0.393000 0.114112 0.167535 0.141638
0.394000 0.114112 0.167535 0.141638
0.395000 0.114112 0.167536 0.141638
0.396000 0.114112 0.167536 0.141638
0.397000 0.114111 0.167536 0.141638
0.398000 0.114111 0.167536 0.141638
0.399000 0.114111 0.167536 0.141638
0.400000 0.114111 0.167536 0.141638
0.401000 0.114111 0.167536 0.141638
0.402000 0.114111 0.167537 0.141638
0.403000 0.114111 0.167537 0.141638
0.404000 0.114111 0.167537 0.141638
0.405000 0.114111 0.167537 0.141639
0.406000 0.114111 0.167537 0.141639
0.407000 0.114111 0.167537 0.141639
0.408000 0.114111 0.167537 0.141639
0.409000 0.114111 0.167537 0.141639
0.410000 0.114111 0.167537 0.141639
0.411000 0.114110 0.167538 0.141639
0.412000 0.114110 0.167538 0.141639
0.413000 0.114110 0.167538 0.141639
0.414000 0.114110 0.167538 0.141639
0.415000 0.114110 0.167538 0.141639
0.416000 0.114110 0.167538 0.141639
0.417000 0.114110 0.167538 0.141639
0.418000 0.114110 0.167538 0.141639
0.419000 0.114110 0.167538 0.141639
0.420000 0.114110 0.167538 0.141639
0.421000 0.114110 0.167538 0.141639
0.422000 0.114110 0.167538 0.141639
0.423000 0.114110 0.167538 0.141639
0.424000 0.114110 0.167538 0.141639
0.425000 0.114110 0.167539 0.141639
0.426000 0.114110 0.167539 0.141639
0.427000 0.114110 0.167539 0.141639
0.428000 0.114110 0.167539 0.141640
0.429000 0.114110 0.167539 0.141640
0.430000 0.114110 0.167539 0.141640
0.431000 0.114110 0.167539 0.141640
0.432000 0.114110 0.167539 0.141640
0.433000 0.114110 0.167539 0.141640
0.434000 0.114110 0.167539 0.141640
0.435000 0.114110 0.167539 0.141640
0.436000 0.114110 0.167539 0.141640
0.437000 0.114110 0.167539 0.141640
0.438000 0.114110 0.167539 0.141640
0.439000 0.114110 0.167539 0.141640
0.440000 0.114110 0.167539 0.141640
0.441000 0.114109 0.167539 0.141640
0.442000 0.114109 0.167539 0.141640
0.443000 0.114109 0.167539 0.141640
0.444000 0.114109 0.167539 0.141640
0.445000 0.114109 0.167539 0.141640
0.446000 0.114109 0.167539 0.141640
0.447000 0.114109 0.167539 0.141640
0.448000 0.114109 0.167539 0.141640
0.449000 0.114109 0.167539 0.141640
0.450000 0.114109 0.167539 0.141640
0.451000 0.114109 0.167539 0.141640
0.452000 0.114109 0.167539 0.141640
0.453000 0.114109 0.167539 0.141640
0.454000 0.114109 0.167539 0.141640
0.455000 0.114109 0.167539 0.141640
0.456000 0.114109 0.167539 0.141640
0.457000 0.114109 0.167539 0.141640
0.458000 0.114109 0.167539 0.141640
0.459000 0.114109 0.167539 0.141640
0.460000 0.114109 0.167540 0.141640
0.461000 0.114109 0.167540 0.141640
0.462000 0.114109 0.167540 0.141640
0.463000 0.114109 0.167540 0.141640
0.464000 0.114109 0.167540 0.141640
0.465000 0.114109 0.167540 0.141640
0.466000 0.114109 0.167540 0.141640
0.467000 0.114109 0.167540 0.141640
0.468000 0.114109 0.167540 0.141640
0.469000 0.114109 0.167540 0.141640
0.470000 0.114109 0.167540 0.141640
0.471000 0.114109 0.167540 0.141640
0.472000 0.114109 0.167540 0.141640
0.473000 0.114109 0.167540 0.141640
0.474000 0.114109 0.167540 0.141640
0.475000 0.114109 0.167540 0.141640
0.476000 0.114109 0.167540 0.141640
0.477000 0.114109 0.167540 0.141640
0.478000 0.114109 0.167540 0.141640
0.479000 0.114109 0.167540 0.141640
0.480000 0.114109 0.167540 0.141640
0.481000 0.114109 0.167540 0.141640
0.482000 0.114109 0.167540 0.141640
0.483000 0.114109 0.167540 0.141640
0.484000 0.114109 0.167540 0.141640
0.485000 0.114109 0.167540 0.141640
0.486000 0.114109 0.167540 0.141640
0.487000 0.114109 0.167540 0.141640
0.488000 0.114109 0.167540 0.141640
0.489000 0.114109 0.167540 0.141640
0.490000 0.114109 0.167540 0.141640
0.491000 0.114109 0.167540 0.141640
0.492000 0.114109 0.167540 0.141640
0.493000 0.114109 0.167540 0.141640
0.494000 0.114109 0.167540 0.141640
0.495000 0.114109 0.167540 0.141640
0.496000 0.114109 0.167540 0.141640
0.497000 0.114109 0.167540 0.141640
0.498000 0.114109 0.167540 0.141640
0.499000 0.114109 0.167540 0.141640
0.500000 0.114109 0.167540 0.141640
0.501000 0.114109 0.167540 0.141640
0.502000 0.114109 0.167540 0.141640
0.503000 0.114109 0.167540 0.141640
0.504000 0.114109 0.167540 0.141640
0.505000 0.114109 0.167540 0.141640
0.506000 0.114109 0.167540 0.141640
0.507000 0.114109 0.167540 0.141640
0.508000 0.114109 0.167540 0.141640
0.509000 0.114109 0.167540 0.141640
0.510000 0.114109 0.167540 0.141640
0.511000 0.114109 0.167540 0.141640
0.512000 0.114109 0.167540 0.141640
0.513000 0.114109 0.167540 0.141640
0.514000 0.114109 0.167540 0.141640
0.515000 0.114109 0.167540 0.141640
0.516000 0.114109 0.167540 0.141640
0.517000 0.114109 0.167540 0.141640
0.518000 0.114109 0.167540 0.141640
0.519000 0.114109 0.167540 0.141640
0.520000 0.114109 0.167540 0.141640
0.521000 0.114109 0.167540 0.141640
0.522000 0.114109 0.167540 0.141640
0.523000 0.114109 0.167540 0.141640
0.524000 0.114109 0.167540 0.141640
0.525000 0.114109 0.167540 0.141640
0.526000 0.114109 0.167540 0.141640
0.527000 0.114109 0.167540 0.141640
0.528000 0.114109 0.167540 0.141640
0.529000 0.114109 0.167540 0.141640
0.530000 0.114109 0.167540 0.141640
0.531000 0.114109 0.167540 0.141640
0.532000 0.114109 0.167540 0.141640
0.533000 0.114109 0.167540 0.141640
0.534000 0.114109 0.167540 0.141640
0.535000 0.114109 0.167540 0.141640
0.536000 0.114109 0.167540 0.141640
0.537000 0.114109 0.167540 0.141640
0.538000 0.114109 0.167540 0.141640
0.539000 0.114109 0.167540 0.141640
0.540000 0.114109 0.167540 0.141640
0.541000 0.114109 0.167540 0.141640
0.542000 0.114109 0.167540 0.141640
0.543000 0.114109 0.167540 0.141640
0.544000 0.114109 0.167540 0.141640
0.545000 0.114109 0.167540 0.141640
0.546000 0.114109 0.167540 0.141640
0.547000 0.114109 0.167540 0.141640
0.548000 0.114109 0.167540 0.141640
0.549000 0.114109 0.167540 0.141640
0.550000 0.114109 0.167540 0.141640
0.551000 0.114109 0.167540 0.141640
0.552000 0.114109 0.167540 0.141640
0.553000 0.114109 0.167540 0.141640
0.554000 0.114109 0.167540 0.141640
0.555000 0.114109 0.167540 0.141640
0.556000 0.114109 0.167540 0.141640
0.557000 0.114109 0.167540 0.141640
0.558000 0.114109 0.167540 0.141640
0.559000 0.114109 0.167540 0.141640
0.560000 0.114109 0.167540 0.141640
0.561000 0.114109 0.167540 0.141640
0.562000 0.114109 0.167540 0.141640
0.563000 0.114109 0.167540 0.141640
0.564000 0.114109 0.167540 0.141640
0.565000 0.114109 0.167540 0.141640
0.566000 0.114109 0.167540 0.141640
0.567000 0.114109 0.167540 0.141640
0.568000 0.114109 0.167540 0.141640
0.569000 0.114109 0.167540 0.141640
0.570000 0.114109 0.167540 0.141640
0.571000 0.114109 0.167540 0.141640
0.572000 0.114109 0.167540 0.141640
0.573000 0.114109 0.167540 0.141640
0.574000 0.114109 0.167540 0.141640
0.575000 0.114109 0.167540 0.141640
0.576000 0.114109 0.167540 0.141640
0.577000 0.114109 0.167540 0.141640
0.578000 0.114109 0.167540 0.141640
0.579000 0.114109 0.167540 0.141640
0.580000 0.114109 0.167540 0.141640
0.581000 0.114109 0.167540 0.141640
0.582000 0.114109 0.167540 0.141640
0.583000 0.114109 0.167540 0.141640
0.584000 0.114109 0.167540 0.141640
0.585000 0.114109 0.167540 0.141640
0.586000 0.114109 0.167540 0.141640
0.587000 0.114109 0.167540 0.141640
0.588000 0.114109 0.167540 0.141640
0.589000 0.114109 0.167540 0.141640
0.590000 0.114109 0.167540 0.141640
0.591000 0.114109 0.167540 0.141640
0.592000 0.114109 0.167540 0.141640
0.593000 0.114109 0.167540 0.141640
0.594000 0.114109 0.167540 0.141640
0.595000 0.114109 0.167540 0.141640
0.596000 0.114109 0.167540 0.141640
0.597000 0.114109 0.167540 0.141640
0.598000 0.114109 0.167540 0.141640
0.599000 0.114109 0.167540 0.141640
0.600000 0.114109 0.167540 0.141640
0.601000 0.114109 0.167540 0.141640
0.602000 0.114109 0.167540 0.141640
0.603000 0.114109 0.167540 0.141640
0.604000 0.114109 0.167540 0.141640
0.605000 0.114109 0.167540 0.141640
0.606000 0.114109 0.167540 0.141640
0.607000 0.114109 0.167540 0.141640
0.608000 0.114109 0.167540 0.141640
0.609000 0.114109 0.167540 0.141640
0.610000 0.114109 0.167540 0.141640
0.611000 0.114109 0.167540 0.141640
0.612000 0.114109 0.167540 0.141640
0.613000 0.114109 0.167540 0.141640
0.614000 0.114109 0.167540 0.141640
0.615000 0.114109 0.167540 0.141640
0.616000 0.114109 0.167540 0.141640
0.617000 0.114109 0.167540 0.141640
0.618000 0.114109 0.167540 0.141640
0.619000 0.114109 0.167540 0.141640
0.620000 0.114109 0.167540 0.141640
0.621000 0.114109 0.167540 0.141640
0.622000 0.114109 0.167540 0.141640
0.623000 0.114109 0.167540 0.141640
0.624000 0.114109 0.167540 0.141640
0.625000 0.114109 0.167540 0.141640
0.626000 0.114109 0.167540 0.141640
0.627000 0.114109 0.167540 0.141640
0.628000 0.114109 0.167540 0.141640
0.629000 0.114109 0.167540 0.141640
0.630000 0.114109 0.167540 0.141640
0.631000 0.114109 0.167540 0.141640
0.632000 0.114109 0.167540 0.141640
0.633000 0.114109 0.167540 0.141640
0.634000 0.114109 0.167540 0.141640
0.635000 0.114109 0.167540 0.141640
0.636000 0.114109 0.167540 0.141640
0.637000 0.114109 0.167540 0.141640
0.638000 0.114109 0.167540 0.141640
0.639000 0.114109 0.167540 0.141640
0.640000 0.114109 0.167540 0.141640
0.641000 0.114109 0.167540 0.141640
0.642000 0.114109 0.167540 0.141640
0.643000 0.114109 0.167540 0.141640
0.644000 0.114109 0.167540 0.141640
0.645000 0.114109 0.167540 0.141640
0.646000 0.114109 0.167540 0.141640
0.647000 0.114109 0.167540 0.141640
0.648000 0.114109 0.167540 0.141640
0.649000 0.114109 0.167540 0.141640
0.650000 0.114109 0.167540 0.141640
0.651000 0.114109 0.167540 0.141640
0.652000 0.114109 0.167540 0.141640
0.653000 0.114109 0.167540 0.141640
0.654000 0.114109 0.167540 0.141640
0.655000 0.114109 0.167540 0.141640
0.656000 0.114109 0.167540 0.141640
0.657000 0.114109 0.167540 0.141640
0.658000 0.114109 0.167540 0.141640
0.659000 0.114109 0.167540 0.141640
0.660000 0.114109 0.167540 0.141640
0.661000 0.114109 0.167540 0.141640
0.662000 0.114109 0.167540 0.141640
0.663000 0.114109 0.167540 0.141640
0.664000 0.114109 0.167540 0.141640
0.665000 0.114109 0.167540 0.141640
0.666000 0.114109 0.167540 0.141640
0.667000 0.114109 0.167540 0.141640
0.668000 0.114109 0.167540 0.141640
0.669000 0.114109 0.167540 0.141640
0.670000 0.114109 0.167540 0.141640
0.671000 0.114109 0.167540 0.141640
0.672000 0.114109 0.167540 0.141640
0.673000 0.114109 0.167540 0.141640
0.674000 0.114109 0.167540 0.141640
0.675000 0.114109 0.167540 0.141640
0.676000 0.114109 0.167540 0.141640
0.677000 0.114109 0.167540 0.141640
0.678000 0.114109 0.167540 0.141640
0.679000 0.114109 0.167540 0.141640
0.680000 0.114109 0.167540 0.141640
0.681000 0.114109 0.167540 0.141640
0.682000 0.114109 0.167540 0.141640
0.683000 0.114109 0.167540 0.141640
0.684000 0.114109 0.167540 0.141640
0.685000 0.114109 0.167540 0.141640
0.686000 0.114109 0.167540 0.141640
0.687000 0.114109 0.167540 0.141640
0.688000 0.114109 0.167540 0.141640
0.689000 0.114109 0.167540 0.141640
0.690000 0.114109 0.167540 0.141640
0.691000 0.114109 0.167540 0.141640
0.692000 0.114109 0.167540 0.141640
0.693000 0.114109 0.167540 0.141640
0.694000 0.114109 0.167540 0.141640
0.695000 0.114109 0.167540 0.141640
0.696000 0.114109 0.167540 0.141640
0.697000 0.114109 0.167540 0.141640
0.698000 0.114109 0.167540 0.141640
0.699000 0.114109 0.167540 0.141640
